ID,Period,CTP,Rsquared,RAE
crop_plant07,24.351168037797446,19.053213492279692,0.5215815443135721,0.025319949505780957
crop_plant08,24.369917337814428,19.019458969941027,0.5250650288629313,0.025143582830077612
crop_plant09,24.24694308748704,19.355885903904216,0.5333066839964047,0.024730522543223377
crop_plant10,23.878054789932946,21.692133123136156,0.4498498506501707,0.02922607658789678
crop_plant11,23.845540463885897,21.73046620460305,0.44981947522102916,0.029227797276686448
crop_plant12,23.878263616439085,21.660365686852227,0.4491205366229697,0.029268937278802403
